date,store_id,region,store_format,category,price,on_promo,promo_discount,effective_price,units_sold,revenue,inventory_on_hand,stockout,day_of_week,week_of_year,month,is_weekend,is_holiday,holiday_name,season
2024-08-26,S002,West,Sam's Club,Apparel,97.95,False,0.0,97.95,6,587.7,60,False,Monday,35,8,False,False,,Summer
2024-11-17,S002,West,Sam's Club,Apparel,112.7,False,0.0,112.7,5,563.5,58,False,Sunday,46,11,True,False,,Fall
2024-09-12,S002,West,Sam's Club,Apparel,33.35,False,0.0,33.35,5,166.75,81,False,Thursday,37,9,False,False,,Fall
2025-07-19,S002,West,Sam's Club,Apparel,25.75,False,0.0,25.75,4,103.0,69,False,Saturday,29,7,True,False,,Summer
2025-02-13,S002,West,Sam's Club,Apparel,97.6,False,0.0,97.6,2,195.2,78,False,Thursday,7,2,False,False,,Winter
2024-11-23,S002,West,Sam's Club,Apparel,46.3,False,0.0,46.3,3,138.9,40,False,Saturday,47,11,True,False,,Fall
2025-02-10,S002,West,Sam's Club,Electronics,562.68,False,0.0,562.68,1,562.68,70,False,Monday,7,2,False,False,,Winter
2024-09-03,S002,West,Sam's Club,Electronics,585.27,False,0.0,585.27,1,585.27,63,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S002,West,Sam's Club,Electronics,129.25,False,0.0,129.25,2,258.5,69,False,Friday,33,8,False,False,,Summer
2025-06-06,S002,West,Sam's Club,Electronics,,True,0.05,688.2,1,688.2,107,False,Friday,23,6,False,False,,Summer
2024-09-27,S002,West,Sam's Club,Electronics,183.75,True,0.15,156.19,2,312.38,85,False,Friday,39,9,False,False,,Fall
2025-01-31,S002,West,Sam's Club,Electronics,156.43,False,0.0,156.43,3,469.29,76,False,Friday,5,1,False,False,,Winter
2024-10-16,S002,West,Sam's Club,Electronics,90.82,False,0.0,90.82,2,181.64,39,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S002,West,Sam's Club,Electronics,295.09,False,0.0,295.09,3,885.27,76,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S002,West,Sam's Club,Electronics,283.93,False,0.0,283.93,7,1987.51,78,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S002,West,Sam's Club,Electronics,82.18,True,0.1,73.96,3,221.88,88,False,Thursday,49,12,False,False,,Winter
2025-07-05,S002,West,Sam's Club,Electronics,388.42,False,0.0,388.42,3,1165.26,80,False,Saturday,27,7,True,False,,Summer
2024-09-09,S002,West,Sam's Club,Electronics,213.8,False,0.0,213.8,3,641.4,59,False,Monday,37,9,False,False,,Fall
2025-06-01,S002,West,Sam's Club,Electronics,745.05,False,0.0,745.05,2,1490.1,107,False,Sunday,22,6,True,False,,Summer
2024-09-25,S002,West,Sam's Club,Electronics,507.35,True,0.15,431.25,1,431.25,87,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S002,West,Sam's Club,Electronics,61.52,False,0.0,61.52,5,307.6,119,False,Monday,51,12,False,False,,Winter
2025-05-28,S002,West,Sam's Club,Electronics,676.7,False,0.0,676.7,1,676.7,105,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S002,West,Sam's Club,Electronics,693.22,False,0.0,693.22,1,693.22,95,False,Thursday,31,8,False,False,,Summer
2025-05-03,S002,West,Sam's Club,Electronics,697.35,True,0.2,557.88,1,557.88,42,False,Saturday,18,5,True,False,,Spring
2025-06-26,S002,West,Sam's Club,Electronics,628.09,False,0.0,628.09,0,0.0,71,False,Thursday,26,6,False,False,,Summer
2024-11-10,S002,West,Sam's Club,Electronics,680.47,False,0.0,680.47,1,680.47,84,False,Sunday,45,11,True,False,,Fall
2024-08-10,S002,West,Sam's Club,Electronics,49.27,False,0.0,49.27,2,98.54,47,False,Saturday,32,8,True,False,,Summer
2025-01-13,S002,West,Sam's Club,Electronics,658.14,False,0.0,658.14,3,1974.42,51,False,Monday,3,1,False,False,,Winter
2024-10-12,S002,West,Sam's Club,Electronics,294.73,True,0.1,265.26,3,795.78,40,False,Saturday,41,10,True,False,,Fall
2025-04-11,S002,West,Sam's Club,Electronics,771.47,False,0.0,771.47,2,1542.94,95,False,Friday,15,4,False,False,,Spring
2025-04-06,S002,West,Sam's Club,Electronics,380.4,False,0.0,380.4,3,1141.2,56,False,Sunday,14,4,True,False,,Spring
2025-02-12,S002,West,Sam's Club,Electronics,723.17,False,0.0,723.17,2,1446.34,85,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S002,West,Sam's Club,Electronics,371.91,False,0.0,371.91,2,743.82,87,False,Sunday,10,3,True,False,,Spring
2025-05-20,S002,West,Sam's Club,Electronics,182.4,False,0.0,182.4,0,0.0,77,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S002,West,Sam's Club,Electronics,775.73,False,0.0,775.73,1,775.73,84,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S002,West,Sam's Club,Electronics,551.07,False,0.0,551.07,0,0.0,43,False,Monday,31,7,False,False,,Summer
2024-08-26,S002,West,Sam's Club,Electronics,332.96,False,0.0,332.96,2,665.92,52,False,Monday,35,8,False,False,,Summer
2024-11-17,S002,West,Sam's Club,Electronics,458.6,False,1.5,458.6,6,2751.6,48,False,Sunday,46,11,True,False,,Fall
2024-09-12,S002,West,Sam's Club,Electronics,261.78,False,0.0,261.78,3,785.34,72,False,Thursday,37,9,False,False,,Fall
2025-07-19,S002,West,Sam's Club,Electronics,584.57,False,0.0,584.57,-1,584.57,88,False,Saturday,29,7,True,False,,Summer
2025-02-13,S002,West,Sam's Club,Electronics,599.68,False,0.0,599.68,2,1199.36,77,False,Thursday,7,2,False,False,,Winter
2024-11-23,S002,West,Sam's Club,Electronics,543.89,False,0.0,543.89,8,4351.12,87,False,Saturday,47,11,True,False,,Fall
2025-02-10,S002,West,Sam's Club,Grocery,8.91,False,0.0,8.91,8,71.28,222,False,Monday,7,2,False,False,,Winter
2024-09-03,S002,West,Sam's Club,Grocery,16.97,False,0.0,16.97,8,135.76,198,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S002,West,Sam's Club,Grocery,18.4,False,0.0,18.4,17,312.8,159,False,Friday,33,8,False,False,,Summer
2025-06-06,S002,West,Sam's Club,Grocery,16.31,False,0.0,16.31,4,65.24,165,False,Friday,23,6,False,False,,Summer
2024-09-27,S002,West,Sam's Club,Grocery,18.87,False,0.0,18.87,12,226.44,179,False,Friday,39,9,False,False,,Fall
2025-01-31,S002,West,Sam's Club,Grocery,16.5,False,0.0,16.5,12,198.0,141,False,Friday,5,1,False,False,,Winter
2024-10-16,S002,West,Sam's Club,Grocery,4.87,False,0.0,4.87,13,63.31,199,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S002,West,Sam's Club,Grocery,11.07,False,0.0,11.07,18,199.26,178,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S002,West,Sam's Club,Grocery,18.24,False,0.0,18.24,26,474.24,203,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S002,West,Sam's Club,Grocery,14.84,False,0.0,14.84,13,192.92,197,False,Thursday,49,12,False,False,,Winter
2025-07-05,S002,West,Sam's Club,Grocery,19.45,False,0.0,19.45,11,213.95,188,False,Saturday,27,7,True,False,,Summer
2024-09-09,S002,West,Sam's Club,Grocery,12.71,False,0.0,12.71,14,177.94,172,False,Monday,37,9,False,False,,Fall
2025-06-01,S002,West,Sam's Club,Grocery,12.5,False,0.0,12.5,13,162.5,161,False,Sunday,22,6,True,False,,Summer
2024-09-25,S002,West,Sam's Club,Grocery,19.26,False,0.0,19.26,12,231.12,211,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S002,West,Sam's Club,Grocery,4.76,False,0.0,4.76,15,71.4,194,False,Monday,51,12,False,False,,Winter
2025-05-28,S002,West,Sam's Club,Grocery,16.07,True,0.05,15.27,6,91.62,201,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S002,West,Sam's Club,Grocery,19.76,False,0.0,19.76,5,98.8,213,False,Thursday,31,8,False,False,,Summer
2025-05-03,S002,West,Sam's Club,Grocery,17.98,False,0.0,17.98,8,143.84,180,False,Saturday,18,5,True,False,,Spring
2025-06-26,S002,West,Sam's Club,Grocery,8.41,False,0.0,8.41,12,100.92,203,False,Thursday,26,6,False,False,,Summer
2024-11-10,S002,West,Sam's Club,Grocery,4.27,True,0.05,4.06,23,93.38,136,False,Sunday,45,11,True,False,,Fall
2024-08-10,S002,West,Sam's Club,Grocery,3.32,False,0.0,3.32,16,53.12,189,False,Saturday,32,8,True,False,,Summer
2025-01-13,S002,West,Sam's Club,Grocery,11.98,False,0.0,11.98,7,83.86,177,False,Monday,3,1,False,False,,Winter
2024-10-12,S002,West,Sam's Club,Grocery,11.59,False,0.0,11.59,18,208.62,208,False,Saturday,41,10,True,False,,Fall
2025-04-11,S002,West,Sam's Club,Grocery,12.95,False,0.0,12.95,6,77.7,195,False,Friday,15,4,False,False,,Spring
2025-04-06,S002,West,Sam's Club,Grocery,13.23,False,0.0,13.23,7,92.61,197,False,Sunday,14,4,True,False,,Spring
2025-02-12,S002,West,Sam's Club,Grocery,9.23,True,0.1,8.31,7,58.17,179,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S002,West,Sam's Club,Grocery,9.89,False,0.0,9.89,10,98.9,181,False,Sunday,10,3,True,False,,Spring
2025-05-20,S002,West,Sam's Club,Grocery,16.72,False,0.0,16.72,10,167.2,198,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S002,West,Sam's Club,Grocery,19.94,False,0.0,19.94,6,119.64,169,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S002,West,Sam's Club,Grocery,8.49,False,0.0,8.49,7,59.43,220,False,Monday,31,7,False,False,,Summer
2024-08-26,S002,West,Sam's Club,Grocery,7.82,False,0.0,7.82,11,86.02,170,False,Monday,35,8,False,False,,Summer
2024-11-17,S002,West,Sam's Club,Grocery,8.82,False,0.0,8.82,25,220.5,149,False,Sunday,46,11,True,False,,Fall
2024-09-12,S002,West,Sam's Club,Grocery,19.04,True,0.05,18.09,18,325.62,166,False,Thursday,37,9,False,False,,Fall
2025-07-19,S002,West,Sam's Club,Grocery,10.22,False,0.0,10.22,6,61.32,207,False,Saturday,29,7,True,False,,Summer
2025-02-13,S002,West,Sam's Club,Grocery,9.18,False,0.0,9.18,8,73.44,206,False,Thursday,7,2,False,False,,Winter
2024-11-23,S002,West,Sam's Club,Grocery,3.53,False,0.0,3.53,18,63.54,171,False,Saturday,47,11,True,False,,Fall
2025-02-10,S002,West,Sam's Club,Household,109.03,False,0.0,109.03,4,436.12,89,False,Monday,7,2,False,False,,Winter
2024-09-03,S002,West,Sam's Club,Household,71.74,True,0.1,64.57,9,581.13,68,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S002,West,Sam's Club,Household,75.99,False,0.0,75.99,7,531.93,78,False,Friday,33,8,False,False,,Summer
2025-06-06,S002,West,Sam's Club,Household,112.53,False,0.0,112.53,4,450.12,68,False,Friday,23,6,False,False,,Summer
2024-09-27,S002,West,Sam's Club,Household,54.67,False,0.0,54.67,4,218.68,94,False,Friday,39,9,False,False,,Fall
2025-01-31,S002,West,Sam's Club,Household,178.57,False,0.0,178.57,6,1071.42,99,False,Friday,5,1,False,False,,Winter
2024-10-16,S002,West,Sam's Club,Household,140.48,False,0.0,140.48,10,1404.8,39,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S002,West,Sam's Club,Household,164.61,False,0.0,164.61,7,1152.27,57,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S002,West,Sam's Club,Household,20.98,False,0.0,20.98,3,62.94,80,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S002,West,Sam's Club,Household,29.29,False,0.0,29.29,6,175.74,77,False,Thursday,49,12,False,False,,Winter
2025-07-05,S002,West,Sam's Club,Household,149.04,False,0.0,149.04,3,447.12,83,False,Saturday,27,7,True,False,,Summer
2024-09-09,S002,West,Sam's Club,Household,87.51,False,0.0,87.51,6,525.06,85,False,Monday,37,9,False,False,,Fall
2025-06-01,S002,West,Sam's Club,Household,41.12,False,0.0,41.12,2,82.24,70,False,Sunday,22,6,True,False,,Summer
2024-09-25,S002,West,Sam's Club,Household,89.71,False,0.0,89.71,7,627.97,53,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S002,West,Sam's Club,Household,194.7,True,0.05,184.96,16,2959.36,50,False,Monday,51,12,False,False,,Winter
2025-05-28,S002,West,Sam's Club,Household,48.94,False,0.0,48.94,4,195.76,96,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S002,West,Sam's Club,Household,129.1,False,0.0,129.1,4,516.4,59,False,Thursday,31,8,False,False,,Summer
2025-05-03,S002,West,Sam's Club,Household,45.49,False,0.0,45.49,2,90.98,81,False,Saturday,18,5,True,False,,Spring
2025-06-26,S002,West,Sam's Club,Household,25.93,False,0.0,25.93,5,129.65,70,False,Thursday,26,6,False,False,,Summer
2024-11-10,S002,West,Sam's Club,Household,17.19,False,0.0,17.19,8,137.52,28,False,Sunday,45,11,True,False,,Fall
2024-08-10,S002,West,Sam's Club,Household,166.38,False,0.0,166.38,5,831.9,57,False,Saturday,32,8,True,False,,Summer
2025-01-13,S002,West,Sam's Club,Household,38.17,False,0.0,38.17,3,114.51,66,False,Monday,3,1,False,False,,Winter
2024-10-12,S002,West,Sam's Club,Household,122.44,False,0.0,122.44,7,857.08,42,False,Saturday,41,10,True,False,,Fall
2025-04-11,S002,West,Sam's Club,Household,157.16,True,0.05,149.3,3,447.9,84,False,Friday,15,4,False,False,,Spring
2025-04-06,S002,West,Sam's Club,Household,47.11,False,0.0,47.11,4,188.44,69,False,Sunday,14,4,True,False,,Spring
2025-02-12,S002,West,Sam's Club,Household,172.95,True,0.2,138.36,8,1106.88,72,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S002,West,Sam's Club,Household,,False,0.0,125.94,3,377.82,61,False,Sunday,10,3,True,False,,Spring
2025-05-20,S002,West,Sam's Club,Household,18.51,False,0.0,18.51,3,55.53,84,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S002,West,Sam's Club,Household,78.21,False,0.0,78.21,5,391.05,77,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S002,West,Sam's Club,Household,141.21,False,0.0,141.21,5,706.05,69,False,Monday,31,7,False,False,,Summer
2024-08-26,S002,West,Sam's Club,Household,174.83,True,0.1,157.35,15,2360.25,48,False,Monday,35,8,False,False,,Summer
2024-11-17,S002,West,Sam's Club,Household,120.54,False,0.0,120.54,7,843.78,71,False,Sunday,46,11,True,False,,Fall
2024-09-12,S002,West,Sam's Club,Household,94.41,False,0.0,94.41,4,377.64,42,False,Thursday,37,9,False,False,,Fall
2025-07-19,S002,West,Sam's Club,Household,28.84,False,0.0,28.84,4,115.36,66,False,Saturday,29,7,True,False,,Summer
2025-02-13,S002,West,Sam's Club,Household,127.75,False,0.0,127.75,3,383.25,86,False,Thursday,7,2,False,False,,Winter
2024-11-23,S002,West,Sam's Club,Household,17.23,False,0.0,17.23,5,86.15,73,False,Saturday,47,11,True,False,,Fall
2025-02-10,S002,West,Sam's Club,Pharmacy,110.98,False,0.0,110.98,0,0.0,86,False,Monday,7,2,False,False,,Winter
2024-09-03,S002,West,Sam's Club,Pharmacy,81.25,False,0.0,81.25,4,325.0,86,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S002,West,Sam's Club,Pharmacy,140.51,False,0.0,140.51,2,281.02,111,False,Friday,33,8,False,False,,Summer
2025-06-06,S002,West,Sam's Club,Pharmacy,,False,0.0,40.53,5,202.65,83,False,Friday,23,6,False,False,,Summer
2024-09-27,S002,West,Sam's Club,Pharmacy,146.24,True,0.05,138.93,3,416.79,37,False,Friday,39,9,False,False,,Fall
2025-01-31,S002,West,Sam's Club,Pharmacy,28.94,False,0.0,28.94,8,231.52,76,False,Friday,5,1,False,False,,Winter
2024-10-16,S002,West,Sam's Club,Pharmacy,96.62,True,0.2,77.3,6,463.8,55,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S002,West,Sam's Club,Pharmacy,42.35,False,0.0,42.35,5,211.75,70,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S002,West,Sam's Club,Pharmacy,25.97,True,0.05,24.67,4,98.68,76,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S002,West,Sam's Club,Pharmacy,22.21,False,0.0,22.21,3,66.63,77,False,Thursday,49,12,False,False,,Winter
2025-07-05,S002,West,Sam's Club,Pharmacy,80.15,False,0.0,80.15,1,80.15,71,False,Saturday,27,7,True,False,,Summer
2024-09-09,S002,West,Sam's Club,Pharmacy,41.0,False,0.0,41.0,2,82.0,102,False,Monday,37,9,False,False,,Fall
2025-06-01,S002,West,Sam's Club,Pharmacy,118.85,False,0.0,118.85,2,237.7,55,False,Sunday,22,6,True,False,,Summer
2024-09-25,S002,West,Sam's Club,Pharmacy,94.15,False,0.0,94.15,4,376.6,94,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S002,West,Sam's Club,Pharmacy,26.96,False,0.0,26.96,6,161.76,109,False,Monday,51,12,False,False,,Winter
2025-05-28,S002,West,Sam's Club,Pharmacy,137.58,False,0.0,137.58,6,825.48,77,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S002,West,Sam's Club,Pharmacy,122.18,False,0.0,122.18,5,610.9,82,False,Thursday,31,8,False,False,,Summer
2025-05-03,S002,West,Sam's Club,Pharmacy,39.74,True,0.1,35.77,5,178.85,63,False,Saturday,18,5,True,False,,Spring
2025-06-26,S002,West,Sam's Club,Pharmacy,80.42,False,0.0,80.42,2,160.84,84,False,Thursday,26,6,False,False,,Summer
2024-11-10,S002,West,Sam's Club,Pharmacy,18.65,False,0.0,18.65,10,186.5,53,False,Sunday,45,11,True,False,,Fall
2024-08-10,S002,West,Sam's Club,Pharmacy,17.78,False,0.0,17.78,6,106.68,95,False,Saturday,32,8,True,False,,Summer
2025-01-13,S002,West,Sam's Club,Pharmacy,91.84,False,0.0,91.84,9,826.56,90,False,Monday,3,1,False,False,,Winter
2024-10-12,S002,West,Sam's Club,Pharmacy,41.24,False,0.0,41.24,4,164.96,77,False,Saturday,41,10,True,False,,Fall
2025-04-11,S002,West,Sam's Club,Pharmacy,,False,0.0,66.79,2,133.58,85,False,Friday,15,4,False,False,,Spring
2025-04-06,S002,West,Sam's Club,Pharmacy,25.08,False,0.0,25.08,5,125.4,86,False,Sunday,14,4,True,False,,Spring
2025-02-12,S002,West,Sam's Club,Pharmacy,138.3,True,0.05,131.38,1,131.38,57,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S002,West,Sam's Club,Pharmacy,137.25,False,0.0,137.25,5,686.25,44,False,Sunday,10,3,True,False,,Spring
2025-05-20,S002,West,Sam's Club,Pharmacy,120.93,False,0.0,120.93,1,120.93,66,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S002,West,Sam's Club,Pharmacy,117.91,False,0.0,117.91,1,117.91,67,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S002,West,Sam's Club,Pharmacy,53.12,False,0.0,53.12,2,106.24,107,False,Monday,31,7,False,False,,Summer
2024-08-26,S002,West,Sam's Club,Pharmacy,81.24,False,0.0,81.24,6,487.44,70,False,Monday,35,8,False,False,,Summer
2024-11-17,S002,West,Sam's Club,Pharmacy,130.84,False,0.0,130.84,6,785.04,66,False,Sunday,46,11,True,False,,Fall
2024-09-12,S002,West,Sam's Club,Pharmacy,69.24,False,0.0,69.24,2,138.48,42,False,Thursday,37,9,False,False,,Fall
2025-07-19,S002,West,Sam's Club,Pharmacy,45.0,False,0.0,45.0,6,270.0,59,False,Saturday,29,7,True,False,,Summer
2025-02-13,S002,West,Sam's Club,Pharmacy,23.29,False,0.0,23.29,2,46.58,73,False,Thursday,7,2,False,False,,Winter
2024-11-23,S002,West,Sam's Club,Pharmacy,56.9,True,0.15,48.36,4,193.44,107,False,Saturday,47,11,True,False,,Fall
2025-02-10,S003,Midwest,Neighborhood Market,Apparel,,False,0.0,66.6,3,199.8,88,False,Monday,7,2,False,False,,Winter
2024-09-03,S003,Midwest,Neighborhood Market,Apparel,15.02,False,0.0,15.02,7,105.14,102,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S003,Midwest,Neighborhood Market,Apparel,17.83,False,0.0,17.83,6,106.98,59,False,Friday,33,8,False,False,,Summer
2025-06-06,S003,Midwest,Neighborhood Market,Apparel,20.41,False,0.0,20.41,5,102.05,86,False,Friday,23,6,False,False,,Summer
2024-09-27,S003,Midwest,Neighborhood Market,Apparel,57.55,False,0.0,57.55,7,402.85,48,False,Friday,39,9,False,False,,Fall
2025-01-31,S003,Midwest,Neighborhood Market,Apparel,70.13,False,0.0,70.13,1,70.13,84,False,Friday,5,1,False,False,,Winter
2024-10-16,S003,Midwest,Neighborhood Market,Apparel,13.36,False,0.0,13.36,4,53.44,80,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S003,Midwest,Neighborhood Market,Apparel,85.18,False,0.0,85.18,7,596.26,69,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S003,Midwest,Neighborhood Market,Apparel,115.06,False,0.0,115.06,4,460.24,88,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S003,Midwest,Neighborhood Market,Apparel,45.77,False,0.0,45.77,6,274.62,67,False,Thursday,49,12,False,False,,Winter
2025-07-05,S003,Midwest,Neighborhood Market,Apparel,69.4,True,0.05,65.93,9,593.37,78,False,Saturday,27,7,True,False,,Summer
2024-09-09,S003,Midwest,Neighborhood Market,Apparel,32.63,False,0.0,32.63,0,0.0,72,False,Monday,37,9,False,False,,Fall
2025-06-01,S003,Midwest,Neighborhood Market,Apparel,25.79,False,0.0,25.79,2,51.58,43,False,Sunday,22,6,True,False,,Summer
2024-09-25,S003,Midwest,Neighborhood Market,Apparel,58.21,False,0.0,58.21,4,232.84,89,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S003,Midwest,Neighborhood Market,Apparel,114.79,True,0.05,109.05,13,1417.65,59,False,Monday,51,12,False,False,,Winter
2025-05-28,S003,Midwest,Neighborhood Market,Apparel,95.77,False,0.0,95.77,3,287.31,107,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S003,Midwest,Neighborhood Market,Apparel,41.33,True,0.1,37.2,3,111.6,100,False,Thursday,31,8,False,False,,Summer
2025-05-03,S003,Midwest,Neighborhood Market,Apparel,109.3,False,0.0,109.3,4,437.2,35,False,Saturday,18,5,True,False,,Spring
2025-06-26,S003,Midwest,Neighborhood Market,Apparel,58.37,True,0.05,55.45,5,277.25,56,False,Thursday,26,6,False,False,,Summer
2024-11-10,S003,Midwest,Neighborhood Market,Apparel,12.59,False,0.0,12.59,6,75.54,86,False,Sunday,45,11,True,False,,Fall
2024-08-10,S003,Midwest,Neighborhood Market,Apparel,57.97,False,0.0,57.97,8,463.76,38,False,Saturday,32,8,True,False,,Summer
2025-01-13,S003,Midwest,Neighborhood Market,Apparel,45.91,False,0.0,45.91,4,183.64,72,False,Monday,3,1,False,False,,Winter
2024-10-12,S003,Midwest,Neighborhood Market,Apparel,,True,0.05,20.8,2,41.6,32,False,Saturday,41,10,True,False,,Fall
2025-04-11,S003,Midwest,Neighborhood Market,Apparel,43.19,False,0.0,43.19,4,172.76,115,False,Friday,15,4,False,False,,Spring
2025-04-06,S003,Midwest,Neighborhood Market,Apparel,87.23,False,0.0,87.23,3,261.69,73,False,Sunday,14,4,True,False,,Spring
2025-02-12,S003,Midwest,Neighborhood Market,Apparel,118.01,False,0.0,118.01,1,118.01,85,False,Wednesday,7,2,False,False,,Winter
